,Ticker,Company,MS,MBI,MB,CNN,BS
12357,MNHFF,Mayr-Melnhof Karton AG,False,False,False,True,False
12358,MNHFY,Mayr-Melnhof Karton AG,False,False,False,True,False
12359,MNHVF,Mowi ASA,False,False,False,True,False
12360,MNI,,False,True,True,False,True
12361,MNIEF,Minaean SP Construction Corp,False,False,False,False,False
12362,MNIGF,MPI SA,False,False,False,False,False
12363,MNII,Manati Industries Inc,False,False,False,True,False
12364,MNILY,Minor International PCL,False,False,True,True,False
12365,MNIQQ,The McClatchy Co,False,False,True,True,False
12366,MNK,Mallinckrodt PLC,True,True,True,True,True
12367,MNKD,MannKind Corp,False,True,True,True,True
12368,MNKG,Manneking Inc,False,False,False,True,False
12369,MNKKF,Ahlstrom-Munksjo Oyj,False,False,False,False,False
12370,MNLDF,Mineral Deposits Ltd,False,False,False,False,False
12371,MNLO,Menlo Therapeutics Inc,False,True,True,True,False
12372,MNMB,Merchants & Marine Bancorp Inc,False,False,False,True,False
12373,MNMT,Motivating the Masses Inc,False,False,False,True,False
12374,MNNFF,Minfocus Exploration Corp,False,False,False,True,False
12375,MNOIY,Mandarin Oriental International Ltd,False,False,False,True,False
12376,MNOV,MediciNova Inc,False,True,True,True,True
12377,MNPP,Merchants National Properties Inc,False,False,False,True,False
12378,MNPR,Monopar Therapeutics Inc,False,True,True,True,False
12379,MNQQY,Monitise PLC,False,False,False,False,False
12380,MNR,Monmouth Real Estate Investment Corp,True,True,True,True,True
12381,MNRIF,Minor International PCL,False,False,False,True,False
12382,MNRK,Monarch Financial Holdings Inc,False,False,True,False,False
12383,MNRL,Brigham Minerals Inc,True,True,True,True,False
12384,MNRLF,Mineral Mountain Resources Ltd,False,False,False,True,False
12385,MNRO,Monro Inc,False,True,True,True,True
12386,MNRUF,Mediterranean Resources Ltd,False,False,False,False,False
12387,MNSB,MainStreet Bancshares Inc,False,True,True,True,False
12388,MNSKY,Moneysupermarket.com Group PLC,False,False,False,True,False
12389,MNST,Monster Beverage Corp,False,True,True,True,True
12390,MNTA,Momenta Pharmaceuticals Inc,False,True,True,True,True
12391,MNTCF,European Metals Corp,False,False,False,True,False
12392,MNTHF,Minth Group Ltd,False,False,False,True,False
12393,MNTR,Mentor Capital Inc,False,False,True,True,False
12394,MNTUF,Manitou Gold Inc,False,False,False,True,False
12395,MNTX,Manitex International Inc,False,True,True,True,True
12396,MNXBF,Monex Group Inc,False,False,False,True,False
12397,MNXBY,Monex Group Inc,False,False,False,True,False
12398,MNXMF,Auteco Minerals Ltd,False,False,False,True,False
12399,MO,Altria Group Inc,True,True,True,True,True
12400,MOAED,Mongolia Energy Corp Ltd,False,False,False,False,False
12401,MOAEY,Mongolia Energy Corp Ltd,False,False,False,True,False
12402,MOAK,Med One Oak Inc,False,False,False,False,False
12403,MOBAF,Manitoba Telecom Services Inc,False,False,False,False,False
12404,MOBI,Sky-mobi Ltd,False,False,True,False,False
12405,MOBIF,Mobi724 Global Solutions Inc,False,False,False,True,False
12406,MOBL,MobileIron Inc,False,True,True,True,True
12407,MOBO,Mobile Lads Corp,False,False,False,True,False
12408,MOBQ,Mobiquity Technologies Inc,False,False,True,True,False
12409,MOBXF,Mobotix AG,False,False,False,False,False
12410,MOC,Command Security Corp,False,True,True,True,True
12411,MOCI,Modern Cinema Group Inc,False,False,False,True,False
12412,MOCO,MOCON Inc,False,True,True,True,False
12413,MOD,Modine Manufacturing Co,True,True,True,True,True
12414,MODD,Modular Medical Inc,False,False,False,True,False
12415,MODLF,Mondi Ltd,False,False,False,False,False
12416,MODLY,Mondi Ltd,False,False,False,False,False
12417,MODN,Model N Inc,True,True,True,True,True
12418,MODVF,Melcor Developments Ltd,False,False,True,True,False
12419,MOFG,MidWestOne Financial Group Inc,False,True,True,True,True
12420,MOG.A,Moog Inc,True,False,True,True,True
12421,MOG.B,Moog Inc,True,False,True,True,True
12422,MOGHF,Aptitude Software Group PLC,False,False,False,False,False
12423,MOGLF,Mongolian Mining Corp,False,False,False,True,False
12424,MOGLY,Mongolian Mining Corp,False,False,False,False,False
12425,MOGO,Mogo Inc,False,True,True,True,False
12426,MOGU,MOGU Inc,True,True,True,True,False
12427,MOH,Molina Healthcare Inc,True,True,True,True,True
12428,MOHCF,Motor Oil (Hellas) Corinth Refineries SA,False,False,False,True,False
12429,MOHCY,Motor Oil (Hellas) Corinth Refineries SA,False,False,False,True,False
12430,MOHO,ECMOHO Ltd,False,True,True,True,False
12431,MOJO,Mojo Organics Inc,False,False,False,True,False
12432,MOKOF,Azure Health Technology Ltd,False,False,False,False,False
12433,MOKOY,Azure Health Technology Ltd,False,False,True,False,False
12434,MOLB,Mother Lode Bk Sonora Ca,False,False,False,False,False
12435,MOLGY,MOL Global Inc,False,False,True,False,False
12436,MOLOF,Molori Energy Inc,False,False,True,True,False
12437,MOMO,Momo Inc,False,True,True,True,True
12438,MOMT,MoneyOnMobile Inc,False,False,True,True,False
12439,MONDF,Mondi PLC,False,False,False,True,False
12440,MONDY,Mondi PLC,False,False,True,True,False
12441,MONIF,Monitise PLC,False,False,True,False,False
12442,MONOF,MonotaRO Co Ltd,False,False,False,False,False
12443,MONOY,MonotaRO Co Ltd,False,False,True,True,False
12444,MONRF,Moncler SpA,False,False,True,True,True
12445,MONRY,Moncler SpA,False,False,False,True,False
12446,MOPHY,Monadelphous Group Ltd,False,False,False,True,False
12447,MOPLF,Molinos Rio De La Plata SA,False,False,False,True,False
12448,MOR,MorphoSys AG,False,True,True,True,True
12449,MORE,Monogram Residential Trust Inc,False,True,True,False,True
12450,MORF,Morphic Holding Inc,False,True,True,True,False
12451,MORG,Morgan Financial Corp,False,False,False,True,False
12452,MORN,Morningstar Inc,False,True,True,True,True
12453,MOS,The Mosaic Co,True,True,True,True,True
12454,MOSC,Mosaic Acquisition Corp,False,True,True,False,False
12455,MOSKY,Moleskine SpA,False,False,False,False,False
12456,MOST,MobileSmith Inc,False,False,True,True,False
12457,MOSY,MoSys Inc,False,False,True,True,True
12458,MOTAY,Mobile TeleSystems PJSC,False,False,False,False,False
12459,MOTMY,Mooter Media Ltd,False,False,False,False,False
12460,MOTS,Motus GI Holdings Inc,False,True,True,True,False
12461,MOTUY,Motus Holdings Ltd,False,False,True,True,False
12462,MOV,Movado Group Inc,True,True,True,True,True
12463,MOXC,Moxian Inc,False,True,True,True,True
12464,MPAA,Motorcar Parts of America Inc,False,True,True,True,True
12465,MPAD,Micropac Industries Inc,False,False,True,True,False
12466,MPAY,Mobetize Corp,False,False,True,True,False
12467,MPB,Mid Penn Bancorp Inc,False,True,True,True,True
12468,MPC,Marathon Petroleum Corp,True,True,True,True,True
12469,MPCB,Mountain Pacific Bancorp Inc,False,False,False,True,False
12470,MPCFF,Metro Pacific Investments Corporation,False,False,False,True,False
12471,MPCIY,Metro Pacific Investments Corporation,False,False,True,True,False
12472,MPCMF,Mapletree Commercial Trust,False,False,False,True,False
12473,MPEVF,M P Evans Group PLC,False,False,False,False,False
12474,MPFRF,Mapfre SA,False,False,False,True,False
12475,MPFRY,Mapfre SA,False,False,False,True,False
12476,MPG,Metaldyne Performance Group Inc,False,True,True,False,True
12477,MPGPF,PageGroup PLC,False,False,True,True,False
12478,MPGPY,PageGroup PLC,False,False,False,True,False
12479,MPHBF,MPHB Capital Bhd,False,False,False,False,False
12480,MPHD,Media Pal Holdings Corp,False,False,False,True,False
12481,MPHMF,Callitas Health Inc,False,False,True,True,False
12482,MPHX,Metro Phoenix Bank Inc,False,False,False,True,False
12483,MPIN,Message Processing International Inc,False,False,False,True,False
12484,MPIR,Empire Diversified Energy Inc,False,False,False,True,False
12485,MPJFF,Kairos Minerals Ltd,False,False,False,True,False
12486,MPLX,MPLX LP,True,True,True,True,True
12487,MPML,MPM Technologies Inc,False,False,False,True,False
12488,MPMQ,MPM Holdings Inc,False,False,True,False,False
12489,MPNGF,Meituan Dianping,False,False,True,True,False
12490,MPNGY,Meituan Dianping,False,False,False,True,False
12491,MPOHY,Momentum Metropolitan Holdings Ltd,False,False,True,False,False
12492,MPPTF,Mpact Ltd,False,False,False,True,False
12493,MPQI,Meredith Enterprises Inc,False,False,False,False,False
12494,MPRFF,Hexaom,False,False,False,False,False
12495,MPSFF,RevoluGROUP Canada Inc,False,False,False,True,False
12496,MPSX,Multi Packaging Solutions International Ltd,False,True,True,False,True
12497,MPSYF,MorphoSys AG,False,False,False,True,False
12498,MPSYY,MorphoSys AG,False,False,True,False,False
12499,MPUCF,Moneta Porcupine Mines Inc,False,False,False,True,False
12500,MPV,,False,False,True,True,False
12501,MPVC,Modern PVC Inc,False,False,False,False,False
12502,MPVD,,False,True,True,True,True
12503,MPVDF,Mountain Province Diamonds Inc,False,False,True,True,False
12504,MPW,Medical Properties Trust Inc,True,True,True,True,True
12505,MPWR,Monolithic Power Systems Inc,False,True,True,True,True
12506,MPX,Marine Products Corp,True,True,True,True,True
12507,MPXEF,MPX Bioceutical Corp,False,False,True,False,False
12508,MPXOF,MPX International Corp,False,False,True,True,False
12509,MPZAF,MIPS AB,False,False,False,True,False
12510,MPZZF,MPC Container Ships ASA,False,False,False,True,False
12511,MQBKY,Macquarie Group Ltd,False,False,True,True,False
12512,MQIIF,Macquarie Int′l Infra Fund Ltd,False,False,False,True,False
12513,MQLXF,Marquee Energy Ltd,False,False,False,False,False
12514,MQLYF,Miquel y Costas & Miquel SA,False,False,False,False,False
12515,MQTRF,Mettrum Health Corp,False,False,False,False,False
12516,MQXDF,Marquee Energy Ltd,False,False,False,False,False
12517,MR,Montage Resources Corp,True,True,True,True,False
12518,MRAAF,Murata Manufacturing Co Ltd,False,False,False,True,False
12519,MRAAY,Murata Manufacturing Co Ltd,False,False,True,True,False
12520,MRAFY,Merafe Resources Ltd,False,False,False,False,False
12521,MRAM,Everspin Technologies Inc,False,True,True,True,True
12522,MRBAF,Mirabela Nickel Ltd,False,False,False,False,False
12523,MRBK,Meridian Corp,False,True,True,True,False
12524,MRBLF,Marble Financial Inc,False,False,False,True,False
12525,MRC,MRC Global Inc,True,True,True,True,True
12526,MRCBF,Morguard Corp,False,False,False,True,False
12527,MRCC,Monroe Capital Corp,False,True,True,True,False
12528,MRCCL,,False,False,False,True,False
12529,MRCHF,Miraca Holdings Inc,False,False,False,True,False
12530,MRCQF,Mercer Park Brand Acquisition Corp,False,False,False,True,False
12531,MRCR,Moro Corp,False,False,False,True,False
12532,MRCVF,Marcventures Holdings Inc,False,False,False,False,False
12533,MRCY,Mercury Systems Inc,False,True,True,True,True
12534,MRD,Memorial Resource Development Corp,False,False,True,False,True
12535,MRDDF,Outcrop Gold Corp,False,False,False,True,False
12536,MRDH,Meridian Holdings Inc,False,False,False,True,False
12537,MRELF,Etablissements Maurel & Prom,False,False,False,True,False
12538,MREO,Mereo BioPharma Group PLC,False,True,True,True,False
12539,MREOF,DEMIRE Deutsche Mittelstand Real Estate AG,False,False,False,True,False
12540,MRETF,Martinrea International Inc,False,False,True,True,False
12541,MRFGF,Marfin Investment Group Holdings SA,False,False,False,True,False
12542,MRFGY,Marfin Investment Group Holdings SA,False,False,False,True,False
12543,MRGE,Mirage Energy Corp,False,False,True,True,True
12544,MRGIF,MORI TRUST Sogo Reit Inc,False,False,False,True,False
12545,MRGLF,Macau Resources Group Ltd,False,False,False,False,False
12546,MRGN,Mergence Corp,False,False,False,True,False
12547,MRGO,Margo Caribe Inc,False,False,False,True,False
12548,MRGRY,Mirgor SACIFIA,False,False,False,True,False
12549,MRIN,Marin Software Inc,False,True,True,True,True
12550,MRK,Merck & Co Inc,True,True,True,True,True
12551,MRKGF,The Marketing Group PLC,False,False,False,False,False
12552,MRKR,Marker Therapeutics Inc,False,True,True,True,False
12553,MRKT,Markit Ltd,False,False,False,False,False
12554,MRLB,Miramar Labs Inc,False,False,False,False,False
12555,MRLDF,Mariana Resources Ltd,False,False,False,False,False
12556,MRLLF,Minera IRL Ltd,False,False,False,True,False
12557,MRLLY,Minera IRL Ltd,False,False,False,True,False
12558,MRLN,Marlin Business Services Corp,False,True,True,True,True
12559,MRLWF,Marlowe PLC,False,False,False,True,False
12560,MRMAF,MMA Offshore Ltd,False,False,False,False,False
12561,MRMD,MariMed Inc,False,False,True,True,False
12562,MRNA,Moderna Inc,False,True,True,True,True
12563,MRNRF,Martin Aircraft Co Ltd,False,False,False,False,False
12564,MRNS,Marinus Pharmaceuticals Inc,False,True,True,True,False
12565,MRNTF,Medicrea International SA,False,False,False,True,False
12566,MRNTY,Medicrea International SA,False,False,False,True,False
12567,MRO,Marathon Oil Corp,True,True,True,True,True
12568,MROIF,Madagascar Oil Ltd,False,False,False,True,False
12569,MRPLY,Mr Price Group Ltd,False,False,False,True,False
12570,MRPRF,Merlin Properties SOCIMI SA,False,False,True,True,False
12571,MRPT,MacReport net Inc,False,False,False,True,False
12572,MRPZF,Mr Price Group Ltd,False,False,False,True,False
12573,MRQRF,Monarch Gold Corp,False,False,False,True,False
12574,MRRCF,Wayland Group Corp,False,False,False,True,False
12575,MRRDF,Meridian Mining SE,False,False,False,True,False
12576,MRRFF,Marr SpA,False,False,False,False,False
12577,MRRMF,Miramont Resources Corp,False,False,False,True,False
12578,MRRTF,Marfrig Global Foods SA,False,False,False,False,False
12579,MRRTY,Marfrig Global Foods SA,False,False,True,True,False
12580,MRSKY,Dmg Mori Co Ltd,False,False,False,False,False
12581,MRSN,Mersana Therapeutics Inc,False,True,True,True,False
12582,MRSP,Marine Sports Inc,False,False,False,False,False
12583,MRSZF,Marusan Securities Co Ltd,False,False,False,False,False
12584,MRT,MedEquities Realty Trust Inc,False,True,True,False,True
12585,MRTDF,Leigh Creek Energy Ltd,False,False,False,False,False
12586,MRTI,Maxus Realty Trust Inc,False,False,True,True,False
12587,MRTMF,Maritime Resources Corp,False,False,False,True,False
12588,MRTN,Marten Transport Ltd,False,True,True,True,True
12589,MRTPY,Marston's PLC,False,False,False,True,False
12590,MRTX,Mirati Therapeutics Inc,False,True,True,True,True
12591,MRUS,Merus NV,False,True,True,True,True
12592,MRVC,MRV Communications Inc,False,True,True,False,True
12593,MRVGF,Mirvac Group,False,False,False,True,False
12594,MRVL,Marvell Technology Group Ltd,False,True,True,True,True
12595,MRVNY,MRV Engenharia e Participacoes SA,False,False,True,False,False
12596,MRVSF,Minerva SA,False,False,False,False,False
12597,MRVSY,Minerva SA,False,True,True,True,False
12598,MRWSF,Morrison (Wm) Supermarkets PLC,False,False,True,True,False
12599,MRWSY,Morrison (Wm) Supermarkets PLC,False,False,True,True,False
12600,MRZLF,Mirasol Resources Ltd,False,False,False,True,False
12601,MRZM,Marizyme Inc,False,False,False,True,False
12602,MS,Morgan Stanley,True,True,True,True,True
12603,MSA,MSA Safety Inc,True,True,True,True,True
12604,MSAAF,M&C Saatchi PLC,False,False,False,True,False
12605,MSADF,MS&AD Insurance Group Holdings Inc,False,False,False,True,False
12606,MSADY,MS&AD Insurance Group Holdings Inc,False,False,True,True,False
12607,MSAH,Man Shing Agricultural Holdings Inc,False,False,False,True,False
12608,MSB,Mesabi Trust,True,True,True,True,True
12609,MSBC,Mission Bancorp,False,False,False,True,False
12610,MSBF,MSB Financial Corp,False,True,True,True,True
12611,MSBHF,Mitsubishi Corp,False,False,False,True,False
12612,MSBHY,Mitsubishi Corp,False,False,True,True,False
12613,MSBI,Midland States Bancorp Inc,False,True,True,True,True
12614,MSC,Studio City International Holdings Ltd,True,True,True,True,False
12615,MSCC,Microsemi Corp,False,True,True,False,True
12616,MSCI,MSCI Inc,True,True,True,True,True
12617,MSEX,Middlesex Water Co,False,True,True,True,True
12618,MSEZ,Media Sentiment Inc,False,False,False,True,False
12619,MSFG,MainSource Financial Group Inc,False,False,True,False,True
12620,MSFJY,Mercantil Servicios Financieros CA,False,False,False,False,False
12621,MSFN,MainStreet Financial Corp,False,False,False,True,False
12622,MSFT,Microsoft Corp,False,True,True,True,True
12623,MSFZY,Mercantil Servicios Financieros CA,False,False,False,False,False
12624,MSG,The Madison Square Garden Co,True,True,True,False,True
12625,MSGN,MSG Networks Inc,True,True,True,True,True
12626,MSGNF,Man Sang International Ltd,False,False,False,True,False
12627,MSGVF,Medigus Ltd,False,False,False,False,False
12628,MSHXF,Mitsubishi Shokuhin Co Ltd,False,False,False,True,False
12629,MSI,Motorola Solutions Inc,True,True,True,True,True
12630,MSIU,Medical Supply International USA Inc,False,False,False,True,False
12631,MSIXF,Morneau Shepell Inc,False,False,True,True,False
12632,MSKTF,Metalo Manufacturing Inc,False,False,False,True,False
12633,MSL,Midsouth Bancorp Inc,False,True,True,False,True
